,tickerId,unSymbol,symbol,direction,strikePrice,Ask_Price,Ask_Volume,Bid_Price,Bid_Volume,expireDate,tradeTime,tradeStamp,volume,close,preClose,open,high,low,delta,vega,gamma,theta,rho,changeRatio,change,weekly,activeLevel,openIntChange
0,1019266616,AAL,AAL210401C00010500,call,10.5,12.40,13,12.30,12,2021-04-01,2021-03-23T16:34:34.000+0000,1617036189545,0,12.15,12.15,,,,1.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.00,1,25,0.0
1,1019266614,AAL,AAL210401P00010500,put,10.5,12.40,13,12.30,12,2021-04-01,2021-03-16T18:54:12.000+0000,1617024725000,0,0.01,0.01,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,25,0.0
2,1019266610,AAL,AAL210401C00011000,call,11,12.40,13,12.30,12,2021-04-01,2021-03-23T19:30:25.000+0000,1617036198366,0,11.15,11.15,,,,1.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.00,1,24,0.0
3,1019266615,AAL,AAL210401P00011000,put,11,12.40,13,12.30,12,2021-04-01,2021-03-26T14:19:19.000+0000,1617036092412,0,0.07,0.07,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,24,0.0
4,1019266612,AAL,AAL210401C00011500,call,11.5,12.40,13,12.30,12,2021-04-01,,1617036148367,0,,,,,,1.0000,0.0000,0.0000,-0.0001,0.0013,,,1,23,
5,1019266618,AAL,AAL210401P00011500,put,11.5,12.40,13,12.30,12,2021-04-01,,1617035819600,0,,,,,,0.0000,0.0000,0.0000,-0.0001,0.0000,,,1,23,
6,1019266611,AAL,AAL210401C00012000,call,12,12.40,13,12.30,12,2021-04-01,,1617036132910,0,,,,,,1.0000,0.0000,0.0000,0.0000,0.0013,,,1,22,
7,1019266620,AAL,AAL210401P00012000,put,12,12.40,13,12.30,12,2021-04-01,2021-03-03T19:19:22.000+0000,1617035322908,0,0.12,0.12,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,22,0.0
8,1019266619,AAL,AAL210401C00012500,call,12.5,12.40,13,12.30,12,2021-04-01,2021-03-25T16:31:27.000+0000,1617036189545,0,9.90,9.90,,,,1.0000,0.0000,0.0000,0.0000,0.0014,0.0000,0.00,1,21,0.0
9,1019266613,AAL,AAL210401P00012500,put,12.5,12.40,13,12.30,12,2021-04-01,2021-03-11T20:50:02.000+0000,1617035322908,0,0.02,0.02,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,21,0.0
