,open,high,low,close,adjclose,volume,ticker
2019-02-15,3.369999885559082,3.5299999713897705,3.3499999046325684,3.4600000381469727,3.4600000381469727,146300,GRWG
2019-02-19,3.4700000286102295,3.619999885559082,3.4100000858306885,3.450000047683716,3.450000047683716,122000,GRWG
2019-02-20,3.450000047683716,3.490000009536743,3.359999895095825,3.380000114440918,3.380000114440918,78500,GRWG
2019-02-21,3.384999990463257,3.4200000762939453,3.3399999141693115,3.3499999046325684,3.3499999046325684,49000,GRWG
2019-02-22,3.369999885559082,3.380000114440918,3.180000066757202,3.2899999618530273,3.2899999618530273,104600,GRWG
2019-02-25,3.2750000953674316,3.2899999618530273,3.009999990463257,3.130000114440918,3.130000114440918,197800,GRWG
2019-02-26,3.0799999237060547,3.240000009536743,3.009999990463257,3.009999990463257,3.009999990463257,125600,GRWG
2019-02-27,2.9700000286102295,2.9700000286102295,2.8499999046325684,2.880000114440918,2.880000114440918,435700,GRWG
2019-02-28,2.8299999237060547,2.880000114440918,2.7699999809265137,2.7699999809265137,2.7699999809265137,180400,GRWG
2019-03-01,2.755000114440918,2.755000114440918,2.640000104904175,2.700000047683716,2.700000047683716,201000,GRWG
2019-03-04,2.690000057220459,2.700000047683716,2.559999942779541,2.5799999237060547,2.5799999237060547,164800,GRWG
2019-03-05,2.5799999237060547,2.880000114440918,2.559999942779541,2.7200000286102295,2.7200000286102295,131000,GRWG
2019-03-06,2.7200000286102295,2.740000009536743,2.549999952316284,2.5999999046325684,2.5999999046325684,83400,GRWG
2019-03-07,2.640000104904175,2.819999933242798,2.559999942779541,2.627000093460083,2.627000093460083,165900,GRWG
2019-03-08,2.6600000858306885,2.799999952316284,2.5199999809265137,2.759999990463257,2.759999990463257,174200,GRWG
2019-03-11,2.799999952316284,3.0,2.7699999809265137,2.890000104904175,2.890000104904175,179300,GRWG
2019-03-12,2.890000104904175,3.0,2.8499999046325684,2.880000114440918,2.880000114440918,81700,GRWG
2019-03-13,2.8499999046325684,2.9600000381469727,2.8399999141693115,2.930000066757202,2.930000066757202,55900,GRWG
2019-03-14,2.950000047683716,2.950000047683716,2.815000057220459,2.9000000953674316,2.9000000953674316,54700,GRWG
2019-03-15,2.950000047683716,3.0999999046325684,2.8299999237060547,3.059999942779541,3.059999942779541,146600,GRWG
2019-03-18,3.130000114440918,3.2799999713897705,3.075000047683716,3.2200000286102295,3.2200000286102295,240000,GRWG
2019-03-19,3.200000047683716,3.200000047683716,2.930000066757202,3.0799999237060547,3.0799999237060547,133200,GRWG
2019-03-20,3.0,3.200000047683716,2.990000009536743,3.190000057220459,3.190000057220459,205700,GRWG
2019-03-21,3.109999895095825,3.2300000190734863,3.0299999713897705,3.069999933242798,3.069999933242798,116000,GRWG
2019-03-22,3.0299999713897705,3.0899999141693115,2.859999895095825,3.0199999809265137,3.0199999809265137,177500,GRWG
2019-03-25,2.930000066757202,3.009999990463257,2.8499999046325684,2.9860000610351562,2.9860000610351562,100200,GRWG
2019-03-26,2.950000047683716,3.059999942779541,2.869999885559082,2.9600000381469727,2.9600000381469727,60800,GRWG
2019-03-27,2.9600000381469727,3.0299999713897705,2.819999933242798,2.950000047683716,2.950000047683716,53300,GRWG
2019-03-28,2.944999933242798,2.990000009536743,2.8499999046325684,2.9000000953674316,2.9000000953674316,84800,GRWG
2019-03-29,2.890000104904175,3.0199999809265137,2.819999933242798,3.015000104904175,3.015000104904175,97000,GRWG
2019-04-01,3.0299999713897705,3.2799999713897705,2.8399999141693115,3.0,3.0,496000,GRWG
2019-04-02,3.0299999713897705,3.0299999713897705,2.6589999198913574,3.009999990463257,3.009999990463257,248000,GRWG
2019-04-03,3.049999952316284,3.109999895095825,2.869999885559082,3.109999895095825,3.109999895095825,79800,GRWG
2019-04-04,3.0999999046325684,3.109999895095825,2.990000009536743,3.009999990463257,3.009999990463257,94800,GRWG
2019-04-05,3.0,3.049999952316284,2.950000047683716,3.0199999809265137,3.0199999809265137,55800,GRWG
2019-04-08,3.049999952316284,3.049999952316284,2.990000009536743,2.990000009536743,2.990000009536743,68200,GRWG
2019-04-09,3.0,3.0,2.990000009536743,2.993000030517578,2.993000030517578,58200,GRWG
2019-04-10,2.990000009536743,3.049999952316284,2.990000009536743,3.005000114440918,3.005000114440918,111900,GRWG
2019-04-11,3.0,3.0399999618530273,2.990000009536743,3.0,3.0,139100,GRWG
2019-04-12,3.0,3.0399999618530273,2.990000009536743,3.009999990463257,3.009999990463257,59900,GRWG
2019-04-15,3.009999990463257,3.009999990463257,2.990000009536743,2.990000009536743,2.990000009536743,78200,GRWG
2019-04-16,2.990000009536743,3.009999990463257,2.869999885559082,3.0,3.0,160600,GRWG
2019-04-17,2.990000009536743,3.0,2.9800000190734863,2.990000009536743,2.990000009536743,29200,GRWG
2019-04-18,2.990000009536743,3.0199999809265137,2.9800000190734863,2.990000009536743,2.990000009536743,66100,GRWG
2019-04-22,2.990000009536743,3.0399999618530273,2.8499999046325684,2.8499999046325684,2.8499999046325684,78700,GRWG
2019-04-23,2.8499999046325684,2.930000066757202,2.700000047683716,2.927000045776367,2.927000045776367,140500,GRWG
2019-04-24,2.8499999046325684,2.930000066757202,2.759999990463257,2.869999885559082,2.869999885559082,37500,GRWG
2019-04-25,2.869999885559082,2.869999885559082,2.7200000286102295,2.799999952316284,2.799999952316284,57200,GRWG
2019-04-26,2.740000009536743,2.9000000953674316,2.7300000190734863,2.9000000953674316,2.9000000953674316,40300,GRWG
2019-04-29,2.6500000953674316,2.9200000762939453,2.6500000953674316,2.7200000286102295,2.7200000286102295,107000,GRWG
2019-04-30,2.7200000286102295,2.75,2.6500000953674316,2.690000057220459,2.690000057220459,66900,GRWG
2019-05-01,2.6500000953674316,2.75,2.609999895095825,2.740000009536743,2.740000009536743,63400,GRWG
2019-05-02,2.684999942779541,2.690000057220459,2.5999999046325684,2.6500000953674316,2.6500000953674316,48100,GRWG
2019-05-03,2.5999999046325684,2.6500000953674316,2.559999942779541,2.5999999046325684,2.5999999046325684,53400,GRWG
2019-05-06,2.569999933242798,2.740000009536743,2.5299999713897705,2.7200000286102295,2.7200000286102295,57300,GRWG
2019-05-07,2.740000009536743,3.240000009536743,2.7300000190734863,3.240000009536743,3.240000009536743,501300,GRWG
2019-05-08,3.2200000286102295,3.240000009536743,3.049999952316284,3.119999885559082,3.119999885559082,138700,GRWG
2019-05-09,3.1600000858306885,3.2300000190734863,3.0,3.0299999713897705,3.0299999713897705,153900,GRWG
2019-05-10,3.0399999618530273,3.0899999141693115,2.9079999923706055,3.0250000953674316,3.0250000953674316,48400,GRWG
2019-05-13,3.0399999618530273,3.200000047683716,2.8499999046325684,3.069999933242798,3.069999933242798,65400,GRWG
2019-05-14,3.109999895095825,3.2200000286102295,3.0399999618530273,3.200000047683716,3.200000047683716,201200,GRWG
2019-05-15,3.240000009536743,3.390000104904175,3.069999933242798,3.359999895095825,3.359999895095825,251400,GRWG
2019-05-16,3.490000009536743,3.740000009536743,3.380000114440918,3.559999942779541,3.559999942779541,419900,GRWG
2019-05-17,3.5799999237060547,3.5950000286102295,3.299999952316284,3.4200000762939453,3.4200000762939453,186800,GRWG
2019-05-20,3.369999885559082,3.7899999618530273,3.369999885559082,3.6500000953674316,3.6500000953674316,272600,GRWG
2019-05-21,3.700000047683716,3.7300000190734863,3.3499999046325684,3.390000104904175,3.390000104904175,221400,GRWG
2019-05-22,3.450000047683716,3.450000047683716,3.3299999237060547,3.380000114440918,3.380000114440918,113900,GRWG
2019-05-23,3.359999895095825,3.369999885559082,3.299999952316284,3.309999942779541,3.309999942779541,110200,GRWG
2019-05-24,3.319999933242798,3.380000114440918,3.25,3.299999952316284,3.299999952316284,71300,GRWG
2019-05-28,3.319999933242798,3.319999933242798,3.059999942779541,3.1600000858306885,3.1600000858306885,135100,GRWG
2019-05-29,3.1500000953674316,3.2200000286102295,3.0999999046325684,3.1700000762939453,3.1700000762939453,98100,GRWG
2019-05-30,3.109999895095825,3.3299999237060547,3.109999895095825,3.25,3.25,85400,GRWG
2019-05-31,3.259999990463257,3.2699999809265137,3.0399999618530273,3.059999942779541,3.059999942779541,168400,GRWG
2019-06-03,3.049999952316284,3.1500000953674316,3.0,3.0299999713897705,3.0299999713897705,155700,GRWG
2019-06-04,3.069999933242798,3.140000104904175,3.0,3.055000066757202,3.055000066757202,104400,GRWG
2019-06-05,3.0999999046325684,3.1600000858306885,2.990000009536743,3.0899999141693115,3.0899999141693115,62500,GRWG
2019-06-06,3.0999999046325684,3.180000066757202,2.9600000381469727,3.049999952316284,3.049999952316284,46100,GRWG
2019-06-07,3.069999933242798,3.1700000762939453,3.0,3.049999952316284,3.049999952316284,27100,GRWG
2019-06-10,3.009999990463257,3.1500000953674316,3.0,3.0799999237060547,3.0799999237060547,59100,GRWG
2019-06-11,3.0,3.0899999141693115,3.0,3.0899999141693115,3.0899999141693115,27900,GRWG
2019-06-12,3.059999942779541,3.130000114440918,2.990000009536743,3.0899999141693115,3.0899999141693115,38200,GRWG
2019-06-13,3.0399999618530273,3.0999999046325684,3.009999990463257,3.059999942779541,3.059999942779541,28200,GRWG
2019-06-14,3.0,3.049999952316284,2.950000047683716,3.0199999809265137,3.0199999809265137,52700,GRWG
2019-06-17,2.9000000953674316,3.130000114440918,2.9000000953674316,3.0999999046325684,3.0999999046325684,12800,GRWG
2019-06-18,3.109999895095825,3.180000066757202,3.0799999237060547,3.119999885559082,3.119999885559082,37200,GRWG
2019-06-19,3.119999885559082,3.1600000858306885,3.0999999046325684,3.0999999046325684,3.0999999046325684,67000,GRWG
2019-06-20,3.1600000858306885,3.1600000858306885,3.0299999713897705,3.059999942779541,3.059999942779541,31800,GRWG
2019-06-21,3.049999952316284,3.0899999141693115,2.950000047683716,3.059999942779541,3.059999942779541,80000,GRWG
2019-06-24,3.009999990463257,3.0999999046325684,3.0,3.009999990463257,3.009999990463257,38100,GRWG
2019-06-25,3.0,3.1700000762939453,2.990000009536743,3.0399999618530273,3.0399999618530273,44500,GRWG
2019-06-26,3.059999942779541,3.309999942779541,3.0450000762939453,3.259999990463257,3.259999990463257,109800,GRWG
2019-06-27,3.259999990463257,3.3499999046325684,3.240000009536743,3.319999933242798,3.319999933242798,76200,GRWG
2019-06-28,3.1600000858306885,3.309999942779541,3.1600000858306885,3.299999952316284,3.299999952316284,50600,GRWG
2019-07-01,3.2850000858306885,3.4000000953674316,3.25,3.369999885559082,3.369999885559082,44000,GRWG
2019-07-02,3.369999885559082,3.440000057220459,3.299999952316284,3.380000114440918,3.380000114440918,51300,GRWG
2019-07-03,3.369999885559082,3.375,3.319999933242798,3.359999895095825,3.359999895095825,19900,GRWG
2019-07-05,3.359999895095825,3.359999895095825,3.0999999046325684,3.180000066757202,3.180000066757202,103100,GRWG
2019-07-08,3.180000066757202,3.2899999618530273,3.109999895095825,3.130000114440918,3.130000114440918,91800,GRWG
2019-07-09,3.140000104904175,3.140000104904175,3.109999895095825,3.119999885559082,3.119999885559082,56700,GRWG
2019-07-10,3.2100000381469727,3.5899999141693115,3.200000047683716,3.390000104904175,3.390000104904175,416900,GRWG
2019-07-11,3.430000066757202,3.549999952316284,3.4000000953674316,3.490000009536743,3.490000009536743,206300,GRWG
2019-07-12,3.490000009536743,3.490000009536743,3.299999952316284,3.3499999046325684,3.3499999046325684,183500,GRWG
2019-07-15,3.390000104904175,3.5,3.3299999237060547,3.5,3.5,81000,GRWG
2019-07-16,3.490000009536743,3.5,3.3499999046325684,3.4000000953674316,3.4000000953674316,99600,GRWG
2019-07-17,3.4000000953674316,3.7100000381469727,3.2699999809265137,3.7100000381469727,3.7100000381469727,304000,GRWG
2019-07-18,3.619999885559082,4.010000228881836,3.569999933242798,3.950000047683716,3.950000047683716,304400,GRWG
2019-07-19,3.9800000190734863,4.239999771118164,3.8499999046325684,4.139999866485596,4.139999866485596,454300,GRWG
2019-07-22,4.269999980926514,4.269999980926514,3.8499999046325684,4.03000020980835,4.03000020980835,349600,GRWG
2019-07-23,4.010000228881836,4.010000228881836,3.700000047683716,3.950000047683716,3.950000047683716,229300,GRWG
2019-07-24,3.880000114440918,4.110000133514404,3.75,4.110000133514404,4.110000133514404,115600,GRWG
2019-07-25,4.119999885559082,4.369999885559082,3.950000047683716,4.360000133514404,4.360000133514404,169900,GRWG
2019-07-26,4.150000095367432,4.5980000495910645,4.03000020980835,4.480000019073486,4.480000019073486,293900,GRWG
2019-07-29,4.539999961853027,4.679999828338623,4.150000095367432,4.230000019073486,4.230000019073486,156200,GRWG
2019-07-30,4.349999904632568,4.498000144958496,4.150000095367432,4.21999979019165,4.21999979019165,154500,GRWG
2019-07-31,4.25,4.539999961853027,4.21999979019165,4.449999809265137,4.449999809265137,124900,GRWG
2019-08-01,4.510000228881836,4.670000076293945,4.429999828338623,4.489999771118164,4.489999771118164,226100,GRWG
2019-08-02,4.489999771118164,4.550000190734863,4.260000228881836,4.519999980926514,4.519999980926514,117300,GRWG
2019-08-05,4.429999828338623,4.550000190734863,4.3480000495910645,4.409999847412109,4.409999847412109,83700,GRWG
2019-08-06,4.414999961853027,4.784999847412109,4.414999961853027,4.730000019073486,4.730000019073486,317700,GRWG
2019-08-07,4.704999923706055,4.820000171661377,4.5,4.650000095367432,4.650000095367432,197500,GRWG
2019-08-08,4.800000190734863,4.980000019073486,4.635000228881836,4.900000095367432,4.900000095367432,349200,GRWG
2019-08-09,4.940000057220459,5.110000133514404,4.860000133514404,5.099999904632568,5.099999904632568,350300,GRWG
2019-08-12,5.059999942779541,5.199999809265137,4.71999979019165,4.929999828338623,4.929999828338623,307500,GRWG
2019-08-13,4.929999828338623,5.0,4.809999942779541,4.949999809265137,4.949999809265137,113400,GRWG
2019-08-14,4.954999923706055,5.0,4.610000133514404,4.71999979019165,4.71999979019165,195300,GRWG
2019-08-15,4.599999904632568,4.800000190734863,4.599999904632568,4.739999771118164,4.739999771118164,141400,GRWG
2019-08-16,4.699999809265137,4.71999979019165,4.5,4.579999923706055,4.579999923706055,225900,GRWG
2019-08-19,4.539999961853027,4.619999885559082,4.449999809265137,4.599999904632568,4.599999904632568,213100,GRWG
2019-08-20,4.510000228881836,4.619999885559082,4.46999979019165,4.545000076293945,4.545000076293945,139900,GRWG
2019-08-21,4.5,4.760000228881836,4.400000095367432,4.71999979019165,4.71999979019165,70500,GRWG
2019-08-22,4.849999904632568,4.940000057220459,4.679999828338623,4.829999923706055,4.829999923706055,137600,GRWG
2019-08-23,4.760000228881836,5.199999809265137,4.71999979019165,5.03000020980835,5.03000020980835,366500,GRWG
2019-08-26,5.0,5.369999885559082,4.949999809265137,5.329999923706055,5.329999923706055,230500,GRWG
2019-08-27,5.340000152587891,5.5,5.099999904632568,5.150000095367432,5.150000095367432,270800,GRWG
2019-08-28,5.170000076293945,5.289999961853027,5.150000095367432,5.28000020980835,5.28000020980835,66200,GRWG
2019-08-29,5.309999942779541,5.409999847412109,5.275000095367432,5.353000164031982,5.353000164031982,100800,GRWG
2019-08-30,5.360000133514404,5.449999809265137,5.300000190734863,5.420000076293945,5.420000076293945,88200,GRWG
2019-09-03,5.420000076293945,5.75,5.409999847412109,5.679999828338623,5.679999828338623,275600,GRWG
2019-09-04,5.699999809265137,5.699999809265137,5.179999828338623,5.46999979019165,5.46999979019165,172700,GRWG
2019-09-05,5.46999979019165,5.46999979019165,5.144999980926514,5.230000019073486,5.230000019073486,100800,GRWG
2019-09-06,5.199999809265137,5.400000095367432,5.110000133514404,5.199999809265137,5.199999809265137,69300,GRWG
2019-09-09,5.199999809265137,5.199999809265137,4.809999942779541,4.940000057220459,4.940000057220459,152000,GRWG
2019-09-10,4.900000095367432,5.139999866485596,4.800000190734863,5.090000152587891,5.090000152587891,77900,GRWG
2019-09-11,5.099999904632568,5.150000095367432,5.0,5.099999904632568,5.099999904632568,59000,GRWG
2019-09-12,5.099999904632568,5.099999904632568,4.96999979019165,5.0,5.0,37200,GRWG
2019-09-13,4.989999771118164,5.25,4.989999771118164,5.050000190734863,5.050000190734863,77500,GRWG
2019-09-16,5.050000190734863,5.130000114440918,4.949999809265137,5.0,5.0,55500,GRWG
2019-09-17,5.03000020980835,5.03000020980835,4.96999979019165,4.96999979019165,4.96999979019165,34400,GRWG
2019-09-18,5.050000190734863,5.099999904632568,4.96999979019165,5.099999904632568,5.099999904632568,90300,GRWG
2019-09-19,5.0,5.150000095367432,5.0,5.090000152587891,5.090000152587891,67000,GRWG
2019-09-20,5.090000152587891,5.090000152587891,4.769999980926514,4.949999809265137,4.949999809265137,148800,GRWG
2019-09-23,4.949999809265137,5.010000228881836,4.900000095367432,4.900000095367432,4.900000095367432,82800,GRWG
2019-09-24,4.900000095367432,4.900000095367432,4.539999961853027,4.619999885559082,4.619999885559082,235600,GRWG
2019-09-25,4.519999980926514,4.659999847412109,4.199999809265137,4.329999923706055,4.329999923706055,219700,GRWG
2019-09-26,4.349999904632568,4.5,4.130000114440918,4.199999809265137,4.199999809265137,75800,GRWG
2019-09-27,4.170000076293945,4.380000114440918,4.170000076293945,4.380000114440918,4.380000114440918,65900,GRWG
2019-09-30,4.389999866485596,4.394999980926514,4.119999885559082,4.25,4.25,120600,GRWG
2019-10-01,4.300000190734863,4.340000152587891,4.199999809265137,4.309999942779541,4.309999942779541,36900,GRWG
2019-10-02,4.210000038146973,4.289999961853027,3.819999933242798,4.179999828338623,4.179999828338623,214300,GRWG
2019-10-03,4.119999885559082,4.150000095367432,3.859999895095825,4.050000190734863,4.050000190734863,59700,GRWG
2019-10-04,4.050000190734863,4.150000095367432,4.050000190734863,4.099999904632568,4.099999904632568,55700,GRWG
2019-10-07,4.0,4.159999847412109,3.8499999046325684,3.994999885559082,3.994999885559082,67800,GRWG
2019-10-08,3.950000047683716,4.0,3.819999933242798,3.9000000953674316,3.9000000953674316,73900,GRWG
2019-10-09,3.890000104904175,3.940000057220459,3.7699999809265137,3.8499999046325684,3.8499999046325684,63600,GRWG
2019-10-10,3.880000114440918,3.940000057220459,3.5299999713897705,3.5899999141693115,3.5899999141693115,180800,GRWG
2019-10-11,3.509999990463257,3.799999952316284,3.509999990463257,3.75,3.75,169000,GRWG
2019-10-14,3.799999952316284,3.799999952316284,3.450000047683716,3.5199999809265137,3.5199999809265137,140200,GRWG
2019-10-15,3.5,4.0,3.4600000381469727,3.940000057220459,3.940000057220459,87400,GRWG
2019-10-16,3.950000047683716,3.9800000190734863,3.746999979019165,3.8399999141693115,3.8399999141693115,91400,GRWG
2019-10-17,3.825000047683716,4.150000095367432,3.75,3.9700000286102295,3.9700000286102295,191200,GRWG
2019-10-18,3.9700000286102295,4.070000171661377,3.930000066757202,4.0,4.0,55700,GRWG
2019-10-21,3.869999885559082,3.9700000286102295,3.869999885559082,3.950000047683716,3.950000047683716,36900,GRWG
2019-10-22,3.9100000858306885,4.050000190734863,3.9000000953674316,3.9700000286102295,3.9700000286102295,33300,GRWG
2019-10-23,4.0,4.0,3.8499999046325684,3.9000000953674316,3.9000000953674316,29800,GRWG
2019-10-24,3.9200000762939453,3.950000047683716,3.799999952316284,3.8499999046325684,3.8499999046325684,56000,GRWG
2019-10-25,3.809999942779541,3.9000000953674316,3.7899999618530273,3.859999895095825,3.859999895095825,14800,GRWG
2019-10-28,3.869999885559082,4.269999980926514,3.799999952316284,4.210000038146973,4.210000038146973,64700,GRWG
2019-10-29,4.349999904632568,4.349999904632568,4.099999904632568,4.130000114440918,4.130000114440918,53000,GRWG
2019-10-30,4.130000114440918,4.130000114440918,3.9800000190734863,4.039999961853027,4.039999961853027,77100,GRWG
2019-10-31,4.0,4.099999904632568,3.9800000190734863,4.050000190734863,4.050000190734863,40300,GRWG
2019-11-01,3.950000047683716,4.179999828338623,3.9000000953674316,4.179999828338623,4.179999828338623,131900,GRWG
2019-11-04,4.300000190734863,4.300000190734863,4.110000133514404,4.150000095367432,4.150000095367432,30500,GRWG
2019-11-05,4.150000095367432,4.269999980926514,4.090000152587891,4.159999847412109,4.159999847412109,73800,GRWG
2019-11-06,4.159999847412109,4.159999847412109,4.0,4.119999885559082,4.119999885559082,51500,GRWG
2019-11-07,4.110000133514404,4.489999771118164,4.070000171661377,4.420000076293945,4.420000076293945,174300,GRWG
2019-11-08,4.489999771118164,4.849999904632568,4.409999847412109,4.769999980926514,4.769999980926514,183500,GRWG
2019-11-11,4.889999866485596,5.099999904632568,4.28000020980835,4.599999904632568,4.599999904632568,275000,GRWG
2019-11-12,4.619999885559082,4.619999885559082,4.300000190734863,4.429999828338623,4.429999828338623,72400,GRWG
2019-11-13,4.409999847412109,4.429999828338623,4.090000152587891,4.179999828338623,4.179999828338623,180700,GRWG
2019-11-14,4.199999809265137,4.199999809265137,3.7799999713897705,3.809999942779541,3.809999942779541,337200,GRWG
2019-11-15,3.809999942779541,4.090000152587891,3.7899999618530273,4.059999942779541,4.059999942779541,90300,GRWG
2019-11-18,4.099999904632568,4.25,3.950000047683716,4.019999980926514,4.019999980926514,79700,GRWG
2019-11-19,3.9000000953674316,3.950000047683716,3.7799999713897705,3.880000114440918,3.880000114440918,79200,GRWG
2019-11-20,3.819999933242798,4.119999885559082,3.809999942779541,4.019999980926514,4.019999980926514,116500,GRWG
2019-11-21,4.059999942779541,4.25,4.019999980926514,4.224999904632568,4.224999904632568,179900,GRWG
2019-11-22,4.21999979019165,4.300000190734863,4.119999885559082,4.252999782562256,4.252999782562256,133200,GRWG
2019-11-25,4.269999980926514,5.059999942779541,4.070000171661377,4.5,4.5,821700,GRWG
2019-11-26,4.550000190734863,4.789999961853027,4.460000038146973,4.730000019073486,4.730000019073486,180900,GRWG
2019-11-27,4.630000114440918,4.820000171661377,4.53000020980835,4.690000057220459,4.690000057220459,110800,GRWG
2019-11-29,4.710000038146973,4.880000114440918,4.699999809265137,4.849999904632568,4.849999904632568,80700,GRWG
2019-12-02,4.900000095367432,4.949999809265137,4.25,4.3470001220703125,4.3470001220703125,175100,GRWG
2019-12-03,4.25,4.28000020980835,3.819999933242798,4.010000228881836,4.010000228881836,335100,GRWG
2019-12-04,3.930000066757202,4.179999828338623,3.9200000762939453,4.065000057220459,4.065000057220459,78900,GRWG
2019-12-05,4.059999942779541,4.099999904632568,3.9100000858306885,3.9200000762939453,3.9200000762939453,148300,GRWG
2019-12-06,3.9700000286102295,4.138999938964844,3.9000000953674316,4.010000228881836,4.010000228881836,44200,GRWG
2019-12-09,4.019999980926514,4.052999973297119,4.0,4.03000020980835,4.03000020980835,102100,GRWG
2019-12-10,3.9000000953674316,4.46999979019165,3.9000000953674316,4.380000114440918,4.380000114440918,260700,GRWG
2019-12-11,4.510000228881836,4.679999828338623,4.420000076293945,4.581999778747559,4.581999778747559,334600,GRWG
2019-12-12,4.699999809265137,4.699999809265137,4.360000133514404,4.489999771118164,4.489999771118164,204900,GRWG
2019-12-13,4.579999923706055,4.579999923706055,4.309999942779541,4.389999866485596,4.389999866485596,77000,GRWG
2019-12-16,4.429999828338623,4.519999980926514,4.300000190734863,4.320000171661377,4.320000171661377,92800,GRWG
2019-12-17,4.320000171661377,4.40500020980835,4.269999980926514,4.309999942779541,4.309999942779541,207600,GRWG
2019-12-18,4.380000114440918,4.380000114440918,4.300000190734863,4.320000171661377,4.320000171661377,179300,GRWG
2019-12-19,4.369999885559082,4.369999885559082,4.159999847412109,4.340000152587891,4.340000152587891,149900,GRWG
2019-12-20,4.349999904632568,4.429999828338623,4.230000019073486,4.260000228881836,4.260000228881836,197500,GRWG
2019-12-23,4.329999923706055,4.34499979019165,3.9200000762939453,4.289999961853027,4.289999961853027,419300,GRWG
2019-12-24,4.300000190734863,4.38100004196167,4.135000228881836,4.269999980926514,4.269999980926514,48700,GRWG
2019-12-26,4.25,4.300000190734863,4.150000095367432,4.289999961853027,4.289999961853027,54500,GRWG
2019-12-27,4.269999980926514,4.269999980926514,4.150000095367432,4.230000019073486,4.230000019073486,49700,GRWG
2019-12-30,4.239999771118164,4.340000152587891,3.930000066757202,4.130000114440918,4.130000114440918,260900,GRWG
2019-12-31,4.150000095367432,4.340000152587891,4.09499979019165,4.099999904632568,4.099999904632568,167600,GRWG
2020-01-02,4.150000095367432,4.309999942779541,4.110000133514404,4.210000038146973,4.210000038146973,106000,GRWG
2020-01-03,4.210000038146973,4.288000106811523,4.119999885559082,4.239999771118164,4.239999771118164,68300,GRWG
2020-01-06,4.25,4.25,4.119999885559082,4.150000095367432,4.150000095367432,56900,GRWG
2020-01-07,4.130000114440918,4.130000114440918,3.950000047683716,4.019999980926514,4.019999980926514,116400,GRWG
2020-01-08,4.010000228881836,4.480000019073486,3.930000066757202,4.289999961853027,4.289999961853027,684300,GRWG
2020-01-09,4.409999847412109,4.730000019073486,4.329999923706055,4.380000114440918,4.380000114440918,346800,GRWG
2020-01-10,4.400000095367432,4.440000057220459,4.079999923706055,4.360000133514404,4.360000133514404,441400,GRWG
2020-01-13,4.440000057220459,4.5,4.25,4.440000057220459,4.440000057220459,279400,GRWG
2020-01-14,4.46999979019165,4.639999866485596,4.449999809265137,4.619999885559082,4.619999885559082,337700,GRWG
2020-01-15,4.679999828338623,4.960000038146973,4.650000095367432,4.909999847412109,4.909999847412109,653600,GRWG
2020-01-16,4.989999771118164,4.989999771118164,4.559999942779541,4.610000133514404,4.610000133514404,337600,GRWG
2020-01-17,4.650000095367432,4.739999771118164,4.5,4.619999885559082,4.619999885559082,202400,GRWG
2020-01-21,4.619999885559082,4.75,4.519999980926514,4.539999961853027,4.539999961853027,113500,GRWG
2020-01-22,4.510000228881836,4.71999979019165,4.436999797821045,4.699999809265137,4.699999809265137,178800,GRWG
2020-01-23,4.590000152587891,4.650000095367432,4.199999809265137,4.369999885559082,4.369999885559082,421600,GRWG
2020-01-24,4.340000152587891,4.4079999923706055,4.199999809265137,4.25,4.25,202100,GRWG
2020-01-27,4.25,4.590000152587891,4.199999809265137,4.559999942779541,4.559999942779541,220200,GRWG
2020-01-28,4.579999923706055,4.670000076293945,4.559999942779541,4.630000114440918,4.630000114440918,182000,GRWG
2020-01-29,4.650000095367432,5.050000190734863,4.650000095367432,4.920000076293945,4.920000076293945,644000,GRWG
2020-01-30,4.920000076293945,5.300000190734863,4.801000118255615,5.03000020980835,5.03000020980835,638600,GRWG
2020-01-31,5.039999961853027,5.09499979019165,4.599999904632568,4.760000228881836,4.760000228881836,334600,GRWG
2020-02-03,4.809999942779541,5.110000133514404,4.809999942779541,4.949999809265137,4.949999809265137,291200,GRWG
2020-02-04,4.989999771118164,5.008999824523926,4.78000020980835,4.860000133514404,4.860000133514404,153800,GRWG
2020-02-05,4.869999885559082,5.050000190734863,4.869999885559082,4.940000057220459,4.940000057220459,266200,GRWG
2020-02-06,4.949999809265137,5.308000087738037,4.934999942779541,5.239999771118164,5.239999771118164,443600,GRWG
2020-02-07,5.28000020980835,6.050000190734863,5.25,5.949999809265137,5.949999809265137,1030000,GRWG
2020-02-10,6.050000190734863,6.599999904632568,5.679999828338623,5.730000019073486,5.730000019073486,1429700,GRWG
2020-02-11,5.75,6.050000190734863,5.699999809265137,5.889999866485596,5.889999866485596,626300,GRWG
2020-02-12,5.909999847412109,5.949999809265137,5.360000133514404,5.849999904632568,5.849999904632568,784600,GRWG
2020-02-13,5.789999961853027,5.849999904632568,5.539999961853027,5.75,5.75,449100,GRWG
2020-02-14,6.019999980926514,6.380000114440918,5.869999885559082,6.340000152587891,6.340000152587891,1552100,GRWG
2020-02-18,6.46999979019165,6.78000020980835,6.059999942779541,6.269999980926514,6.269999980926514,1074800,GRWG
2020-02-19,6.269999980926514,6.699999809265137,6.269999980926514,6.539999961853027,6.539999961853027,526100,GRWG
2020-02-20,6.579999923706055,6.599999904632568,6.199999809265137,6.409999847412109,6.409999847412109,423900,GRWG
2020-02-21,6.449999809265137,6.5,6.019999980926514,6.21999979019165,6.21999979019165,326900,GRWG
